51,4,204,6,60,"sugarCapacity@255-314@/home/NETID/kyryllk/497finalprograms/FinalizedReadyForMetrics/SugarScape/PM2/pm2sugarscape.cpp","/home/NETID/kyryllk/497finalprograms/FinalizedReadyForMetrics/SugarScape/PM2/pm2sugarscape.cpp","sugarCapacity","sugarCapacity( int row , int col , int gridHeight , int gridWidth , int minCapacity , int maxCapacity)",255,314
97,5,321,11,113,"postHaloExchange@318-430@/home/NETID/kyryllk/497finalprograms/FinalizedReadyForMetrics/SugarScape/PM2/pm2sugarscape.cpp","/home/NETID/kyryllk/497finalprograms/FinalizedReadyForMetrics/SugarScape/PM2/pm2sugarscape.cpp","postHaloExchange","postHaloExchange( const vector<int> & localSugar , vector<int> & haloRowsAbove , vector<int> & haloRowsBelow , int localStartRow , int localRowCount , int gridWidth , int maxVision , int rank , int processCount , int gridHeight , vector<MPI_Request> & requests)",318,430
278,37,1327,12,337,"resolveConflictsDistributed@433-769@/home/NETID/kyryllk/497finalprograms/FinalizedReadyForMetrics/SugarScape/PM2/pm2sugarscape.cpp","/home/NETID/kyryllk/497finalprograms/FinalizedReadyForMetrics/SugarScape/PM2/pm2sugarscape.cpp","resolveConflictsDistributed","resolveConflictsDistributed( vector<Agent> & agents , vector<pair<int,int>> & targetCells , vector<int> & localSugar , vector<int> & occupantIds , int localStartRow , int localRowCount , int gridWidth , int gridHeight , int rank , int processCount , int maxVision , vector<MoveResult> & moveResults)",433,769
180,15,600,8,205,"migrateAgents@772-976@/home/NETID/kyryllk/497finalprograms/FinalizedReadyForMetrics/SugarScape/PM2/pm2sugarscape.cpp","/home/NETID/kyryllk/497finalprograms/FinalizedReadyForMetrics/SugarScape/PM2/pm2sugarscape.cpp","migrateAgents","migrateAgents( vector<Agent> & agents , vector<int> & occupantIds , int localStartRow , int localRowCount , int gridWidth , int gridHeight , int rank , int processCount)",772,976
164,11,658,12,200,"gatherAndWriteCsv@979-1178@/home/NETID/kyryllk/497finalprograms/FinalizedReadyForMetrics/SugarScape/PM2/pm2sugarscape.cpp","/home/NETID/kyryllk/497finalprograms/FinalizedReadyForMetrics/SugarScape/PM2/pm2sugarscape.cpp","gatherAndWriteCsv","gatherAndWriteCsv( const vector<Agent> & agents , const vector<int> & localSugar , const vector<int> & localCapacity , int localStartRow , int localRowCount , int gridWidth , int gridHeight , int rank , int processCount , const SimConfig & config , const char * outputPrefix , int stepNumber)",979,1178
616,64,2430,1,756,"runSugarScapeBenchmark@1181-1936@/home/NETID/kyryllk/497finalprograms/FinalizedReadyForMetrics/SugarScape/PM2/pm2sugarscape.cpp","/home/NETID/kyryllk/497finalprograms/FinalizedReadyForMetrics/SugarScape/PM2/pm2sugarscape.cpp","runSugarScapeBenchmark","runSugarScapeBenchmark( int argc , char * argv [ ])",1181,1936
33,10,179,10,45,"sugarAtWithHaloRows@223-267@/home/NETID/kyryllk/497finalprograms/FinalizedReadyForMetrics/SugarScape/PM2/pm2sugarscape.h","/home/NETID/kyryllk/497finalprograms/FinalizedReadyForMetrics/SugarScape/PM2/pm2sugarscape.h","sugarAtWithHaloRows","sugarAtWithHaloRows( int globalRow , int globalCol , int localStartRow , int localRowCount , int gridWidth , const vector<int> & localSugar , const vector<int> & haloRowsAbove , const vector<int> & haloRowsBelow , int haloRowCountAbove , int haloRowCountBelow)",223,267
74,14,301,14,86,"computeTargetWithHaloRows@270-355@/home/NETID/kyryllk/497finalprograms/FinalizedReadyForMetrics/SugarScape/PM2/pm2sugarscape.h","/home/NETID/kyryllk/497finalprograms/FinalizedReadyForMetrics/SugarScape/PM2/pm2sugarscape.h","computeTargetWithHaloRows","computeTargetWithHaloRows( int agentRow , int agentCol , int vision , int gridHeight , int gridWidth , const vector<int> & localSugar , const vector<int> & haloRowsAbove , const vector<int> & haloRowsBelow , int localStartRow , int localRowCount , int haloRowCountAbove , int haloRowCountBelow , int * outTargetRow , int * outTargetCol)",270,355
11,1,51,1,11,"sortAgentsById@358-368@/home/NETID/kyryllk/497finalprograms/FinalizedReadyForMetrics/SugarScape/PM2/pm2sugarscape.h","/home/NETID/kyryllk/497finalprograms/FinalizedReadyForMetrics/SugarScape/PM2/pm2sugarscape.h","sortAgentsById","sortAgentsById( vector<Agent> & agents)",358,368
19,4,93,5,23,"rebuildLocalOccupantIds@371-393@/home/NETID/kyryllk/497finalprograms/FinalizedReadyForMetrics/SugarScape/PM2/pm2sugarscape.h","/home/NETID/kyryllk/497finalprograms/FinalizedReadyForMetrics/SugarScape/PM2/pm2sugarscape.h","rebuildLocalOccupantIds","rebuildLocalOccupantIds( const vector<Agent> & localAgents , vector<int> & occupantIds , int localStartRow , int localRowCount , int gridWidth)",371,393
131,11,422,12,147,"exchangeNeighborVectors@397-543@/home/NETID/kyryllk/497finalprograms/FinalizedReadyForMetrics/SugarScape/PM2/pm2sugarscape.h","/home/NETID/kyryllk/497finalprograms/FinalizedReadyForMetrics/SugarScape/PM2/pm2sugarscape.h","exchangeNeighborVectors","exchangeNeighborVectors( const vector<T> & sendUp , const vector<T> & sendDown , vector<T> & recvUp , vector<T> & recvDown , MPI_Datatype dataType , int previousRank , int nextRank , int processCount , int countUpTag , int countDownTag , int dataUpTag , int dataDownTag)",397,543
70,8,272,10,76,"exchangeNeighborDataKnownCounts@547-622@/home/NETID/kyryllk/497finalprograms/FinalizedReadyForMetrics/SugarScape/PM2/pm2sugarscape.h","/home/NETID/kyryllk/497finalprograms/FinalizedReadyForMetrics/SugarScape/PM2/pm2sugarscape.h","exchangeNeighborDataKnownCounts","exchangeNeighborDataKnownCounts( const vector<T> & sendUp , const vector<T> & sendDown , vector<T> & recvUp , vector<T> & recvDown , MPI_Datatype dataType , int previousRank , int nextRank , int processCount , int dataUpTag , int dataDownTag)",547,622
